,artist_name,track_name,track_id,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
910,Erica Banks,Buss It,25j0Sape7qZbq6ZPLFefTT,64,0.956,0.502,9,-5.995,1,0.213,0.0593,0.0,0.238,0.795,110.003,187000,4
911,Miracle Tones,3.2 Hz Healing Sleep - Binaural Beats,6MrD4KIOvC7t2RyghovJbT,64,0.146,0.0178,2,-32.357,1,0.0526,0.797,0.592,0.116,0.218,138.738,129021,4
912,Lil Tjay,Zoo York (feat. Fivio Foreign & Pop Smoke),3Ddny34bFoYBb8dIGq5lwp,67,0.565,0.569,6,-6.084,0,0.379,0.0352,8.81e-06,0.106,0.303,92.466,214825,5
913,Banda MS de Sergio Lizárraga,Qué Maldición,2RxC2peY3FtrurYmbbmanr,67,0.755,0.531,9,-8.051,0,0.196,0.213,0.0,0.13,0.683,177.951,203360,4
914,The Church Will Sing,Make Room,0X98LFhbqEYiUv4g1Vjppr,63,0.437,0.573,6,-7.939,1,0.0309,0.00593,1.21e-05,0.128,0.159,123.964,351349,4
915,Five Finger Death Punch,Living The Dream,2gsxeJnGbJQkBddBDr0UTV,64,0.416,0.988,0,-3.466,1,0.113,0.000839,0.0,0.137,0.47,174.995,214543,4
916,Bad Bunny,PA' ROMPERLA,5XqCz18k96K8tx6DAYM97i,70,0.772,0.83,7,-5.019,1,0.0599,0.016,0.0,0.0843,0.697,94.011,194200,4
917,Lil Baby,Humble,6heRfvHrUIIPx9TqRg8SCq,63,0.554,0.614,5,-5.715,1,0.44,0.17,0.0,0.267,0.372,80.028,191583,4
918,Aly & AJ,Potential Breakup Song,2ieu0FHqTpBUrMoCFVL3cb,63,0.554,0.899,6,-4.149,0,0.0385,0.000469,0.000365,0.0867,0.556,157.995,218333,4
919,Kenny Chesney,Everyone She Knows,0OURixtwzJF8pON5JpMHKv,61,0.66,0.681,5,-5.045,1,0.0293,0.00982,0.0,0.159,0.664,109.021,204987,4
920,Lil Yachty,Flex Up (feat. Future & Playboi Carti),5Ryu0SlsYjKh78RkJUONFr,64,0.829,0.667,9,-5.366,1,0.166,0.000523,0.000521,0.048,0.545,160.082,170859,4
921,Ian Munsick,Me Against the Mountain,6w4O6XOlhY1acAxvWTMTg4,61,0.521,0.33,7,-7.611,1,0.0293,0.912,1.45e-06,0.186,0.902,189.932,204255,4
922,NAV,Don't Need Friends (feat. Lil Baby),4x3mum2YGHtIBrgUKiNt4F,64,0.852,0.674,2,-4.166,1,0.211,0.0123,0.0,0.126,0.584,130.085,184619,4
923,Dominic Fike,Wurli,5MSshyHGM9ajWSEoBcR0jv,64,0.482,0.837,11,-3.696,1,0.0639,0.385,0.0216,0.132,0.0787,91.968,150620,4
924,ALI,LOST IN PARADISE,7kRKlFCFLAUwt43HWtauhX,69,0.648,0.904,6,-4.565,0,0.0786,0.0961,2.07e-06,0.0629,0.728,121.994,327967,4
925,Jhené Aiko,On The Way (feat. Mila J),423NhOTzoqgeaIJbrUzSoo,64,0.575,0.443,7,-11.626,0,0.28,0.756,0.0,0.109,0.658,113.862,222600,4
926,Los Ángeles Azules,Amor A Primera Vista,5Myb8S90Wg0yLec5kmrIGJ,60,0.678,0.821,0,-6.017,1,0.0672,0.228,4.79e-05,0.147,0.96,170.164,221347,4
927,V,Sweet Night,39EXZNMxb4RBHlRjnRaOKp,75,0.462,0.339,3,-7.943,1,0.025,0.495,8.15e-06,0.0893,0.149,92.106,214259,4
928,Promoting Sounds,Memory,3UkPmK7Sk0wuLXzVnQihva,66,0.748,0.694,1,-7.616,1,0.0861,0.0616,0.000167,0.331,0.197,115.044,134609,4
929,Noah Kahan,Glue Myself Shut,67q8yivDoOPXCYodi1zTix,65,0.621,0.309,1,-8.095,1,0.056,0.877,0.0,0.355,0.699,73.472,196202,4
930,Nivel Codiciado,Dame Un Segundo,64hZSFhbRYHz6WueQv9npj,63,0.542,0.708,1,-7.122,0,0.0481,0.485,0.0,0.354,0.576,180.333,154160,3
931,Kygo,What's Love Got to Do with It,3Be7CLdHZpyzsVijme39cW,72,0.75,0.664,8,-5.908,0,0.154,0.275,0.0,0.0632,0.617,105.023,208156,4
932,Cat Burns,go,4VtRHZ4tBDHaWltVAytlLY,77,0.663,0.251,6,-9.87,0,0.0435,0.88,0.0,0.0932,0.528,90.272,215000,4
933,NGHTMRE,FEELING GUD,0suLmBuEbatdochI4tHduq,64,0.484,0.94,5,-3.682,0,0.257,0.0145,0.000323,0.266,0.334,173.741,190682,4
934,Lil Uzi Vert,Bigger Than Life,2oHDJHNondITqbl8xZ9vPn,62,0.776,0.752,8,-4.711,0,0.193,0.325,0.0,0.33,0.716,140.013,192705,4
935,Hwa Sa,Maria,0ZeGfEAL5Rl4pd5LZBGuEK,72,0.658,0.749,9,-2.967,0,0.0634,0.238,2.03e-06,0.272,0.442,128.909,199027,4
936,Melanie Martinez,Fire Drill,6TNWeqDnqdqIQWYMWZmzTA,66,0.762,0.596,9,-8.152,1,0.075,0.29,0.0,0.0691,0.378,116.887,255153,4
937,Lil Uzi Vert,Venetia,3BYIzNZ3t9lRQCACXSMLrT,62,0.775,0.757,9,-4.139,1,0.175,0.162,0.0,0.148,0.562,142.933,188800,4
938,Okay Kaya,Mother Nature's Bitch,3vy3ld7my2hDUTv4u7KIJR,66,0.729,0.588,5,-10.167,0,0.0339,0.176,0.582,0.216,0.749,126.023,93738,4
939,Teyana Taylor,Bare Wit Me,5QvU2zJrEVw1gAVL4D4iLj,66,0.73,0.498,5,-8.629,0,0.064,0.138,0.083,0.187,0.498,117.975,128652,4
940,Polo G,33,2iW6Hb6kfrz2K7EhPibFiq,64,0.732,0.462,5,-10.191,0,0.406,0.126,0.0,0.12,0.117,180.067,170057,4
941,Cocomelon,Twinkle Twinkle Little Star,097ftnCPnGHhn93lS0HHlO,66,0.459,0.206,0,-9.694,1,0.0282,0.673,0.0,0.294,0.354,160.072,177477,4
942,Lil Yachty,Pardon Me (Lil Yachty feat. Future & Mike WiLL Made-It),1sxGIhaxY8eF52e1TlShSP,62,0.887,0.597,6,-6.66,0,0.281,0.0704,0.0,0.178,0.477,129.976,178901,4
943,Sir Chloe,Too Close,6gX1oGgkDZXVEnqm4CC8mk,65,0.421,0.556,9,-5.729,1,0.0514,0.171,0.0,0.178,0.536,166.021,170576,4
944,070 Shake,Guilty Conscience,0smgkpVia3VCXgY4qhVJvp,64,0.539,0.638,7,-6.049,1,0.136,0.00676,0.0,0.123,0.222,179.822,213333,4
945,Anson Seabra,Walked Through Hell,6c7N5N7amAOpeMykjlovjI,68,0.508,0.404,10,-11.092,1,0.0788,0.664,0.0,0.104,0.129,81.713,216865,4
946,Boosie Badazz,Mop Wit It,2ZXXkCrync6XGUS6IT9Bvd,60,0.958,0.566,8,-7.14,0,0.326,0.116,0.0,0.102,0.583,118.001,203390,4
947,Carin Leon,Si Tu Amor No Vuelve - Live,6xnjB5xkhzYzyrtsUAHHWJ,70,0.695,0.509,0,-6.222,1,0.0503,0.446,0.0,0.269,0.653,128.619,200488,4
948,Lauv,"fuck, i'm lonely (with Anne-Marie)",09PGubKAMryhOWv1LHpCYz,70,0.809,0.547,9,-7.304,1,0.0609,0.46,0.0,0.0543,0.717,95.012,198973,4
949,DDG,Moonwalking in Calabasas (feat. Blueface) - Remix,7o4gBbTM6UBLkOYPw9xMCz,65,0.928,0.341,11,-10.196,0,0.103,0.0614,0.0,0.162,0.745,129.966,170233,4
950,$NOT,Mean,3PXi72ZtSqx1PZc40KS0Qj,63,0.844,0.72,1,-7.418,0,0.3,0.169,0.0,0.0797,0.631,99.917,125853,4
951,Ashnikko,Daisy 2.0 (feat. Hatsune Miku),0s8RXkQW9lwGEV6WlG8KDq,65,0.773,0.627,11,-4.891,1,0.0452,0.0698,0.0,0.234,0.523,131.021,167157,4
952,Duckwrth,Kiss U Right Now,4A4EI3YNaHhDiAgpQlCZkk,64,0.855,0.331,7,-8.652,1,0.07,0.41,0.00131,0.152,0.652,98.03,194776,4
953,Haarper,Bungee Gum,2UboK4rDkzSDhoBkox2vxR,64,0.725,0.82,8,-3.492,1,0.0843,0.0226,0.00604,0.152,0.125,146.989,106634,4
954,Steve Lacy,Donchano,2mqXKSieDASoq4N5739wCz,62,0.674,0.489,11,-7.257,0,0.125,0.624,0.00195,0.236,0.772,207.947,98687,3
955,Chris Stapleton,Arkansas,0NdEdsXS9jbX1hnufawZ0z,62,0.484,0.954,9,-4.534,1,0.054,0.0115,0.228,0.0989,0.832,82.182,178427,4
956,Bad Bunny,BENDICIONES,2CoMYp2uIKsT09nreEZnZn,68,0.828,0.581,11,-9.909,1,0.0725,0.0378,0.0,0.103,0.843,143.995,155060,4
957,Cocomelon,Rock-a-Bye Baby,3NEgsdTwk3tIjt6x4d2VzE,66,0.715,0.217,5,-10.499,1,0.0319,0.822,0.0,0.102,0.509,119.902,130497,3
958,Taylor Swift,evermore (feat. Bon Iver),3O5osWf1rSoKMwe6E9ZaXP,66,0.39,0.27,1,-10.673,1,0.0308,0.937,0.00227,0.111,0.32,125.177,304107,5
959,Machine Gun Kelly,body bag (feat. YUNGBLUD & Bert McCracken of The Used),0NZrY7Lc9g6V03hxRpfToV,65,0.575,0.959,1,-2.469,0,0.108,0.000192,0.0,0.0515,0.642,110.973,170074,4
960,J Balvin,Azul,2lCkncy6bIB0LTMT7kvrD1,72,0.843,0.836,11,-2.474,0,0.0695,0.0816,0.00138,0.0532,0.65,94.018,205933,4
961,iann dior,Holding On,6CN7FuZ7o1xle9TNxApGeQ,66,0.706,0.76,8,-4.702,1,0.0369,0.0599,1.46e-06,0.202,0.564,95.499,126444,4
962,Maude Latour,One More Weekend,19YOJKCVvOL7v6B2Oe3UBc,63,0.627,0.565,3,-6.922,1,0.122,0.537,0.0,0.214,0.514,131.083,142830,3
